image_name,number_label,2nd_label
761824_30ch1,1.0,
320065_19ch0,1.0,
52146_19ch1,1.0,
1913976_25ch0,1.0,
1025679_25ch1,2.0,
245384_23ch0,1.0,
1332030_20ch0,2.0,
2483344_20ch0,1.0,
1844949_20ch0,1.0,
294628_01ch1,1.0,
1105825_19ch1,1.0,
700133_23ch1,1.0,
1785124_25ch1,2.0,
1260899_23ch1,1.0,
1381249_19ch0,1.0,
1366846_25ch0,2.0,
152245_07ch1,1.0,
1522780_19ch0,1.0,
531440_19ch1,1.0,
457105_19ch0,1.0,
905842_23ch0,1.0,
1445870_23ch0,1.0,
1116119_19ch0,1.0,
1748070_23ch0,1.0,
2069905_19ch0,1.0,
245377_20ch1,1.0,
1331774_25ch0,0.0,
705147_30ch0,1.0,
210699_23ch1,1.0,
1691473_25ch1,1.0,
1801302_25ch0,1.0,
1738514_25ch1,2.0,
458357_08ch1,1.0,
245532_06ch1,3.0,
249149_07ch1,1.0,
1902674_20ch1,1.0,
824444_19ch1,2.0,
1150801_19ch0,1.0,
20830_07ch0,1.0,
310378_20ch1,1.0,
1882803_20ch0,1.0,
1081283_25ch1,1.0,
1204923_19ch0,1.0,
1846852_19ch1,1.0,
1847584_19ch0,1.0,
1892294_19ch0,1.0,
1981202_25ch0,1.0,
327395_06ch1,1.0,
1882304_19ch0,1.0,
2256175_20ch0,1.0,
418900_19ch0,2.0,
143077_06ch1,1.0,
1519188_19ch0,1.0,
2147141_25ch1,1.0,
674678_20ch1,1.0,
1731553_19ch0,1.0,
1867567_20ch1,2.0,
1432373_23ch1,1.0,
318576_08ch0,1.0,
1641416_25ch0,1.0,
326839_20ch1,1.0,
1770319_20ch0,1.0,
961857_20ch1,1.0,
227846_23ch1,1.0,
1663439_25ch0,1.0,
1417963_19ch0,1.0,
281184_23ch0,1.0,
373533_23ch0,1.0,
2149784_19ch0,1.0,
1017787_19ch0,1.0,
336320_20ch0,1.0,
1263724_19ch0,1.0,
1125510_23ch1,1.0,
2329941_19ch1,1.0,
1327278_19ch0,1.0,
444786_08ch0,1.0,
936008_23ch1,1.0,
482147_30ch0,1.0,
1382354_23ch1,3.0,
1275015_19ch0,1.0,
2416498_25ch0,9.0,
675955_30ch1,1.0,
2203936_19ch0,1.0,
1259374_25ch1,2.0,
2172762_25ch0,2.0,
1750247_19ch1,1.0,
2359234_25ch0,1.0,
2289172_19ch1,1.0,
929027_23ch1,6.0,
453278_23ch1,1.0,
1360286_19ch1,1.0,
415617_19ch0,1.0,
246667_20ch0,11.0,
1353946_19ch0,1.0,
1333294_20ch0,1.0,
318158_29ch1,1.0,
1400561_20ch1,1.0,
1164818_23ch0,1.0,
1184401_23ch1,1.0,
742998_25ch1,1.0,
1998677_25ch1,3.0,
1645066_23ch0,1.0,
1426262_20ch0,1.0,
650744_30ch1,1.0,
2289520_25ch0,11.0,
1515875_19ch1,1.0,
885156_25ch1,1.0,
659105_23ch1,1.0,
2092474_19ch1,1.0,
1867488_25ch1,1.0,
147266_01ch1,1.0,
1823462_23ch1,1.0,
1706380_20ch0,1.0,
1646979_25ch0,2.0,
902287_25ch0,3.0,
1267431_25ch0,1.0,
544670_30ch0,1.0,
737296_23ch1,1.0,
633367_23ch0,1.0,
1080689_23ch1,1.0,
265993_19ch0,1.0,
256105_19ch1,2.0,
581860_20ch1,1.0,
1762080_20ch1,2.0,
2123955_19ch1,1.0,
947033_23ch0,1.0,
646394_19ch0,1.0,
400621_30ch0,1.0,
513529_06ch0,1.0,
655499_20ch0,1.0,
54060_20ch0,2.0,
550938_08ch0,3.0,
2075490_19ch1,1.0,
1523380_23ch1,1.0,
1772609_23ch0,1.0,
1113550_19ch1,1.0,
1974188_20ch1,2.0,
1478257_25ch1,1.0,
322988_01ch1,1.0,
268397_29ch1,2.0,
2202788_19ch1,1.0,
1870685_25ch0,1.0,
239997_23ch1,1.0,
1283968_20ch1,1.0,
1569134_23ch1,1.0,
2477800_25ch0,1.0,
686557_30ch0,1.0,
120697_20ch0,2.0,
965978_19ch0,1.0,
303327_20ch1,1.0,
1477124_25ch0,11.0,
2307158_25ch0,1.0,
1271655_20ch1,1.0,
2209673_19ch0,1.0,
338390_02ch1,1.0,
363415_23ch1,1.0,
1775863_25ch0,1.0,
265808_19ch1,1.0,
508882_25ch0,1.0,
1543724_25ch0,1.0,
70713_06ch0,1.0,
2460637_20ch1,1.0,
972936_19ch0,1.0,
197788_08ch0,1.0,
385252_19ch1,1.0,
304823_23ch1,1.0,
403019_19ch0,1.0,
2315251_19ch1,2.0,
862682_19ch0,2.0,
226314_08ch1,1.0,
121980_06ch0,1.0,
380505_07ch0,1.0,
1238110_19ch1,1.0,
1072822_19ch1,1.0,
1211305_19ch1,1.0,
131068_08ch0,1.0,
169286_06ch1,3.0,
404686_06ch0,1.0,
1277969_19ch1,1.0,
718349_19ch0,1.0,
504276_25ch1,1.0,
454214_19ch0,1.0,
1011737_25ch1,2.0,
753598_19ch1,1.0,
1547186_25ch1,1.0,
1244279_19ch0,1.0,
1061261_19ch1,2.0,
1699023_23ch0,1.0,
2492534_25ch0,3.0,
1543989_23ch1,1.0,
228111_08ch0,1.0,
1245557_23ch0,1.0,
485872_19ch1,1.0,
496109_19ch1,1.0,
741907_30ch1,1.0,
515620_19ch1,1.0,
1622740_25ch0,1.0,
512792_06ch0,1.0,
2235299_25ch0,2.0,
1866173_23ch1,1.0,
369468_02ch1,3.0,
1435582_19ch1,1.0,
54333_23ch0,1.0,
1889856_20ch1,1.0,
191099_01ch1,1.0,
1904184_20ch1,1.0,
2389434_25ch1,1.0,
208840_20ch0,1.0,
2321366_19ch0,1.0,
349435_08ch1,1.0,
462348_08ch1,1.0,
1491059_25ch1,1.0,
1772931_20ch0,2.0,
1418141_23ch0,1.0,
1049747_19ch0,1.0,
2306722_20ch1,0.0,
1831665_20ch0,11.0,
295476_02ch1,1.0,
565842_30ch0,1.0,
1936584_25ch0,1.0,
1051756_23ch1,1.0,
283328_02ch1,1.0,
290645_23ch1,1.0,
1650986_20ch0,1.0,
1334534_23ch0,1.0,
591967_30ch0,1.0,
1038671_19ch0,1.0,
2166030_20ch1,1.0,
1711980_19ch1,1.0,
1785614_20ch0,2.0,
258304_20ch0,1.0,
769005_30ch1,1.0,
147537_08ch0,1.0,
1077511_20ch1,2.0,
902437_19ch1,2.0,
321735_06ch0,1.0,
440613_19ch1,2.0,
1606606_19ch0,1.0,
1897027_20ch0,1.0,
799552_19ch1,1.0,
327923_06ch1,1.0,
1574479_23ch1,1.0,
961562_25ch1,1.0,
1972228_25ch1,1.0,
223828_08ch1,1.0,
936232_25ch1,11.0,
2278785_19ch0,1.0,
212785_08ch0,1.0,
766933_19ch1,1.0,
307669_02ch0,1.0,
1842869_19ch0,1.0,
22179_26ch0,1.0,
697869_20ch0,2.0,
149408_06ch0,1.0,
980349_19ch0,1.0,
919327_20ch1,1.0,
821351_19ch1,1.0,
1803971_20ch0,1.0,
572501_30ch0,1.0,
1495982_19ch1,1.0,
1006978_19ch1,1.0,
2317833_19ch1,1.0,
683597_23ch1,1.0,
2075644_25ch0,1.0,
580827_30ch1,1.0,
1171535_19ch1,1.0,
6229_03ch0,2.0,
1935973_25ch0,2.0,
1602149_25ch1,1.0,
682148_23ch1,1.0,
1749533_25ch0,3.0,
266550_29ch1,1.0,
395439_19ch0,1.0,
1960383_20ch0,2.0,
955869_25ch1,1.0,
297442_08ch1,1.0,
1147752_25ch1,1.0,
605817_19ch0,1.0,
803948_19ch0,1.0,
1268551_23ch1,1.0,
1087202_25ch1,1.0,
2534529_25ch1,1.0,
864613_23ch1,1.0,
2043053_23ch1,1.0,
1043659_19ch1,2.0,
103647_01ch1,1.0,
1438053_25ch1,1.0,
1045763_19ch1,1.0,
2306063_19ch0,1.0,
579646_30ch0,1.0,
1130290_19ch1,2.0,
728031_07ch1,1.0,
662821_19ch0,1.0,
1982522_23ch0,1.0,
2047110_19ch0,1.0,
2191911_25ch1,1.0,
610525_23ch1,1.0,
557544_23ch0,1.0,
1000702_23ch1,1.0,
1821015_19ch0,1.0,
1755534_25ch1,1.0,
1685236_23ch1,1.0,
435438_20ch1,1.0,
1464185_19ch1,1.0,
511140_19ch1,1.0,
837607_07ch1,1.0,
1866325_25ch1,2.0,
773622_23ch0,1.0,
1890987_20ch1,1.0,
356127_02ch1,1.0,
182274_01ch1,1.0,
133555_06ch0,1.0,
2373278_25ch0,1.0,
467900_23ch1,1.0,
412821_19ch0,1.0,
1643382_25ch0,1.0,
1610213_25ch0,2.0,
269353_27ch0,9.0,
212612_07ch0,1.0,
1218448_25ch1,2.0,
1257176_25ch1,1.0,
253531_20ch1,1.0,
120088_19ch1,1.0,
1439738_20ch0,2.0,
1276598_25ch0,1.0,
1675729_20ch0,2.0,
729260_23ch1,1.0,
1023020_19ch0,1.0,
1615228_23ch1,2.0,
1121383_19ch1,1.0,
38008_20ch1,1.0,
1921163_25ch0,1.0,
1839774_20ch1,1.0,
2038989_25ch1,2.0,
1332571_25ch0,1.0,
258100_23ch0,1.0,
1554597_23ch0,1.0,
2433287_20ch0,1.0,
1475550_19ch1,1.0,
377718_02ch1,1.0,
452184_07ch1,1.0,
456323_19ch0,1.0,
1133608_25ch1,1.0,
185640_23ch1,1.0,
1157270_19ch1,1.0,
164479_29ch1,1.0,
958170_19ch0,1.0,
993609_20ch1,1.0,
2247760_25ch0,2.0,
1926486_20ch0,1.0,
162306_19ch1,1.0,
1298249_19ch0,1.0,
765182_25ch0,1.0,
201079_19ch1,1.0,
112551_06ch1,1.0,
944382_20ch0,1.0,
386845_07ch0,1.0,
507544_06ch1,1.0,
280244_23ch1,1.0,
1927391_20ch0,1.0,
1107315_25ch0,1.0,
1784217_19ch1,1.0,
1511546_20ch0,1.0,
2132628_25ch1,1.0,
2085105_19ch1,1.0,
1421645_25ch1,1.0,
173664_07ch0,1.0,
2103939_19ch1,1.0,
427078_19ch1,1.0,
1089725_19ch1,1.0,
1081515_25ch1,1.0,
1997226_20ch0,1.0,
127691_06ch1,1.0,
539469_30ch0,1.0,
1697008_20ch0,1.0,
2325906_25ch1,1.0,
979901_20ch1,1.0,
2490079_20ch0,1.0,
2065626_25ch0,1.0,
2479599_20ch0,1.0,
1764236_25ch0,0.0,
238477_08ch1,1.0,
363943_08ch1,1.0,
771037_19ch0,1.0,
1259437_19ch0,1.0,
640210_20ch0,2.0,
410575_30ch0,1.0,
377622_19ch1,1.0,
1377137_23ch0,1.0,
2501546_25ch0,1.0,
1812288_19ch1,1.0,
1396238_25ch0,2.0,
188572_23ch1,1.0,
367001_23ch1,1.0,
1477111_25ch1,1.0,
1281946_25ch0,1.0,
2097494_25ch0,1.0,
360075_08ch0,1.0,
824619_25ch1,1.0,
53916_20ch1,1.0,
1941464_20ch1,1.0,
1044480_25ch1,1.0,
1098090_19ch0,1.0,
1573834_23ch0,1.0,
631913_25ch0,1.0,
352928_23ch1,1.0,
988382_23ch0,1.0,
224326_20ch0,1.0,
1170228_20ch0,2.0,
1351485_20ch0,1.0,
351240_06ch0,1.0,
366085_08ch1,1.0,
1003538_19ch0,1.0,
556615_06ch1,0.0,
754248_23ch0,1.0,
2138843_19ch0,1.0,
399102_07ch0,1.0,
2151647_25ch1,1.0,
1906092_19ch1,1.0,
221109_06ch1,3.0,
1192825_23ch0,1.0,
955143_23ch1,1.0,
259348_27ch0,1.0,
629889_23ch1,1.0,
809012_19ch1,2.0,
289097_06ch1,1.0,
1617267_25ch1,1.0,
2105363_19ch1,1.0,
1484422_25ch0,1.0,
1349554_25ch1,1.0,
1057345_25ch1,1.0,
100557_23ch0,1.0,
1998958_19ch0,1.0,
1692848_25ch1,1.0,
1158487_25ch0,1.0,
438742_07ch1,1.0,
1962150_20ch0,1.0,
692454_19ch1,1.0,
1254533_23ch1,1.0,
1152111_20ch0,1.0,
1576859_25ch0,1.0,
1774600_20ch1,1.0,
2382340_20ch0,1.0,
386647_23ch0,1.0,
2053911_19ch0,1.0,
2121899_20ch0,1.0,
2476869_25ch1,1.0,
332255_23ch1,1.0,
1946912_23ch0,1.0,
2091085_25ch1,1.0,
22055_06ch1,1.0,
172484_20ch0,1.0,
1277673_25ch0,1.0,
1307318_25ch1,1.0,
196704_08ch0,1.0,
1149347_19ch0,1.0,
1253418_25ch0,1.0,
860490_25ch0,1.0,
2499785_25ch1,1.0,
407082_01ch1,1.0,
987550_25ch1,1.0,
834052_19ch1,1.0,
1380735_20ch1,1.0,
1394932_25ch0,1.0,
402346_07ch0,1.0,
1680488_25ch1,1.0,
244463_07ch0,1.0,
1268156_20ch0,1.0,
603081_23ch1,1.0,
1876624_19ch1,1.0,
2059787_20ch0,1.0,
383204_06ch1,1.0,
1297874_25ch0,1.0,
104795_20ch0,1.0,
1986135_25ch0,3.0,
1676568_20ch1,1.0,
2050275_25ch1,9.0,
38799_19ch1,1.0,
1741909_23ch1,1.0,
1304243_25ch0,1.0,
220801_19ch0,2.0,
476732_23ch1,1.0,
1266299_25ch1,1.0,
395090_23ch0,1.0,
1248473_19ch0,1.0,
2245605_20ch1,2.0,
1119853_25ch0,1.0,
1266573_25ch1,1.0,
2247607_19ch0,1.0,
2195211_19ch1,1.0,
174748_06ch1,1.0,
1981826_20ch1,2.0,
922485_25ch1,1.0,
821839_20ch0,2.0,
1704568_25ch0,2.0,
955984_23ch1,1.0,
1014991_23ch1,1.0,
1318875_19ch1,1.0,
189101_08ch0,1.0,
1360707_25ch1,0.0,
1994407_25ch1,1.0,
2496171_25ch0,4.0,
1309091_19ch1,1.0,
645480_19ch0,1.0,
1682161_20ch0,1.0,
2062635_20ch1,1.0,
1049328_19ch0,1.0,
965656_20ch0,2.0,
2108477_19ch0,1.0,
295774_23ch0,1.0,
1736548_25ch0,1.0,
472657_07ch1,1.0,
94363_23ch0,1.0,
162028_23ch1,1.0,
326929_06ch1,1.0,
2368665_19ch1,1.0,
1119114_19ch0,1.0,
2159200_25ch0,1.0,
1419124_25ch1,2.0,
2312051_25ch1,1.0,
730868_19ch0,1.0,
333246_23ch0,1.0,
1175006_23ch1,1.0,
1874304_19ch0,2.0,
1469596_20ch1,1.0,
353781_20ch1,1.0,
301712_06ch0,1.0,
1651547_25ch1,2.0,
1774773_25ch0,2.0,
1902618_20ch0,2.0,
2382935_25ch1,3.0,
1859510_25ch0,3.0,
1305794_19ch0,1.0,
793112_19ch0,1.0,
1828204_23ch1,1.0,
1361963_20ch1,1.0,
106441_20ch1,1.0,
2009362_23ch0,1.0,
1925920_25ch0,2.0,
506980_19ch0,1.0,
562251_30ch1,1.0,
358059_02ch0,1.0,
388188_19ch1,1.0,
1669677_20ch0,1.0,
95607_20ch1,1.0,
2031593_25ch0,1.0,
1647564_19ch1,1.0,
2494314_25ch0,1.0,
2231658_20ch1,1.0,
863384_23ch1,1.0,
2185968_25ch0,1.0,
706426_30ch1,1.0,
123624_23ch1,1.0,
1446562_20ch0,2.0,
2350133_25ch0,1.0,
430027_08ch1,1.0,
2112007_25ch0,1.0,
1090655_20ch0,1.0,
100261_08ch0,1.0,
1726100_20ch1,1.0,
1296413_20ch0,1.0,
1602633_25ch0,1.0,
469397_06ch0,1.0,
221955_23ch1,1.0,
963047_19ch1,1.0,
778835_25ch1,1.0,
442958_07ch1,1.0,
1121972_25ch0,1.0,
1015291_23ch1,1.0,
841435_19ch1,1.0,
837612_20ch0,1.0,
619627_23ch0,1.0,
1119824_25ch1,1.0,
2239940_25ch1,1.0,
1808821_19ch0,1.0,
2237118_20ch1,1.0,
1570064_25ch1,1.0,
2277103_25ch1,1.0,
1853895_23ch0,1.0,
1777494_19ch1,1.0,
530396_25ch0,6.0,
1631187_25ch0,1.0,
1470569_25ch1,1.0,
990452_19ch0,2.0,
2089063_25ch0,1.0,
95224_20ch0,1.0,
1245640_19ch0,1.0,
1990052_19ch1,1.0,
1350823_25ch1,1.0,
2237577_20ch1,2.0,
541097_19ch1,1.0,
126981_27ch0,2.0,
335026_08ch0,1.0,
188046_06ch0,3.0,
607749_08ch1,1.0,
1317690_25ch1,1.0,
1228882_19ch0,1.0,
752841_07ch0,1.0,
2069727_19ch1,1.0,
1336575_25ch0,1.0,
361574_06ch1,1.0,
1933667_19ch0,1.0,
1949290_20ch1,1.0,
1386742_25ch1,2.0,
2229733_19ch1,1.0,
1472395_20ch0,1.0,
553675_30ch0,1.0,
1045435_23ch1,1.0,
842993_25ch1,1.0,
776776_20ch1,1.0,
765109_19ch1,1.0,
1659133_25ch0,1.0,
1133976_19ch0,1.0,
310105_01ch1,1.0,
2034376_25ch1,2.0,
426356_23ch1,1.0,
484372_07ch1,1.0,
1980638_25ch0,1.0,
2221818_20ch1,1.0,
556031_30ch0,1.0,
1436724_20ch0,2.0,
855084_23ch0,1.0,
310483_06ch0,1.0,
395709_06ch0,1.0,
339044_02ch0,1.0,
2303061_20ch1,1.0,
1169653_23ch1,1.0,
2658295_25ch1,1.0,
281957_08ch1,1.0,
437523_19ch1,1.0,
1427278_19ch0,1.0,
653366_30ch1,1.0,
2100137_20ch0,1.0,
2217434_19ch1,1.0,
920187_23ch0,1.0,
1494126_19ch0,1.0,
848635_25ch0,1.0,
2222708_25ch0,2.0,
1258923_23ch0,1.0,
1330263_20ch0,11.0,
1301279_20ch0,1.0,
225997_20ch1,1.0,
425990_06ch1,1.0,
682440_30ch0,1.0,
1841134_19ch0,1.0,
258667_01ch0,1.0,
2644276_25ch1,3.0,
275870_08ch0,1.0,
1017342_23ch1,1.0,
1946687_19ch1,7.0,
8016_06ch1,6.0,
868405_20ch1,1.0,
169078_06ch0,1.0,
1799998_23ch0,1.0,
478902_25ch0,1.0,
231678_20ch1,1.0,
1046265_20ch0,1.0,
2197804_25ch1,1.0,
190232_08ch0,1.0,
1892484_19ch1,1.0,
1472074_25ch1,1.0,
1931489_20ch0,1.0,
2123584_19ch1,1.0,
1303700_19ch1,1.0,
2515459_20ch1,1.0,
2341283_20ch0,1.0,
289044_07ch1,1.0,
387480_19ch0,1.0,
1930663_25ch1,1.0,
692410_25ch0,11.0,
972182_19ch1,1.0,
2076891_25ch0,1.0,
1767615_23ch0,1.0,
1693674_20ch0,1.0,
287727_01ch0,1.0,
1760511_25ch0,1.0,
2382914_19ch1,1.0,
773302_30ch1,1.0,
709478_30ch1,1.0,
2304537_25ch1,1.0,
1287265_23ch0,1.0,
410481_01ch1,1.0,
1357541_23ch1,1.0,
1444404_23ch0,2.0,
37983_06ch1,1.0,
252480_20ch0,1.0,
936573_23ch0,1.0,
1735080_25ch0,1.0,
362097_06ch0,1.0,
892259_25ch0,1.0,
298839_20ch1,1.0,
179363_07ch0,1.0,
2265724_19ch0,1.0,
2427847_25ch1,1.0,
1937703_20ch1,2.0,
50838_19ch1,1.0,
356411_01ch1,1.0,
1202014_25ch0,1.0,
1244816_19ch0,1.0,
1508793_25ch0,1.0,
678851_30ch1,0.0,
2128881_25ch0,1.0,
1186139_23ch1,1.0,
1374621_20ch1,1.0,
1822979_23ch0,1.0,
1516300_23ch1,1.0,
994015_25ch1,1.0,
656353_25ch1,6.0,
1943801_20ch1,3.0,
197607_20ch0,1.0,
251970_01ch0,1.0,
1084986_25ch1,1.0,
1118394_25ch1,1.0,
1260609_19ch0,1.0,
1794960_23ch0,1.0,
821269_20ch0,1.0,
2320313_19ch0,1.0,
650787_23ch0,1.0,
653986_25ch1,11.0,
488258_06ch1,3.0,
2463181_25ch0,2.0,
1896699_20ch1,1.0,
1212667_19ch0,1.0,
652700_30ch1,1.0,
918701_23ch1,1.0,
1003177_25ch0,1.0,
1178163_23ch1,1.0,
1689617_19ch1,1.0,
1582113_20ch1,1.0,
1158264_23ch1,1.0,
405295_19ch1,1.0,
1641649_23ch1,1.0,
1192529_23ch0,1.0,
646934_07ch0,1.0,
1890677_23ch1,1.0,
2382650_25ch1,1.0,
2236173_20ch1,2.0,
1094589_25ch1,2.0,
1325052_25ch0,1.0,
1458394_25ch1,1.0,
260036_02ch1,3.0,
1414955_20ch0,2.0,
482256_19ch0,1.0,
1542108_25ch1,1.0,
2100808_25ch0,11.0,
738332_25ch0,1.0,
629114_23ch0,1.0,
640077_25ch1,2.0,
972600_23ch1,1.0,
397940_06ch0,1.0,
665220_07ch1,1.0,
640591_23ch0,1.0,
1774812_25ch1,1.0,
1060498_19ch1,1.0,
738944_23ch0,1.0,
208148_02ch0,1.0,
140441_06ch0,1.0,
496924_19ch1,1.0,
396108_23ch0,1.0,
550405_20ch1,1.0,
360480_23ch1,1.0,
1939947_25ch0,1.0,
1304878_23ch1,1.0,
1789018_19ch0,1.0,
654884_30ch0,1.0,
407947_23ch1,1.0,
673078_30ch1,1.0,
101991_19ch1,2.0,
842334_23ch0,1.0,
429750_06ch1,1.0,
1881317_25ch1,1.0,
2231338_20ch0,1.0,
1824136_23ch0,1.0,
2081732_19ch1,1.0,
1884552_25ch1,1.0,
2538727_25ch1,1.0,
562757_20ch1,0.0,
2145959_25ch1,1.0,
1274954_20ch1,0.0,
1098939_20ch1,1.0,
3109_07ch0,1.0,
103825_01ch1,1.0,
896032_23ch1,1.0,
246148_02ch1,1.0,
1671334_25ch1,2.0,
2023975_25ch0,1.0,
1082854_20ch1,1.0,
663324_30ch1,1.0,
1283754_19ch0,1.0,
200138_23ch1,1.0,
269181_08ch0,1.0,
78174_23ch0,1.0,
44417_20ch1,1.0,
1150291_19ch0,1.0,
2333274_25ch1,1.0,
1908514_20ch1,11.0,
1290717_20ch1,1.0,
1818548_23ch1,1.0,
2369982_19ch0,1.0,
2394567_20ch1,1.0,
473027_08ch1,1.0,
1829915_19ch0,1.0,
581521_20ch1,1.0,
623564_30ch0,1.0,
305303_08ch1,1.0,
1433034_23ch1,1.0,
1984135_20ch1,1.0,
405223_26ch0,4.0,
1991380_23ch1,2.0,
808271_25ch1,1.0,
158255_08ch0,1.0,
608342_30ch1,1.0,
2274847_19ch0,1.0,
432491_23ch0,1.0,
1613385_23ch0,1.0,
1299830_25ch0,2.0,
1864026_23ch1,1.0,
176042_08ch1,1.0,
1530718_23ch0,1.0,
1076380_19ch0,1.0,
179293_06ch1,3.0,
958118_23ch1,1.0,
1559543_23ch0,1.0,
730949_20ch1,1.0,
2211893_19ch0,1.0,
227511_23ch0,1.0,
331897_06ch0,1.0,
977796_19ch0,2.0,
180823_19ch1,1.0,
204631_20ch0,1.0,
1460610_23ch1,1.0,
310657_07ch1,1.0,
699467_30ch0,1.0,
1230423_25ch0,1.0,
1435063_19ch0,1.0,
24052_26ch0,1.0,
285043_01ch0,1.0,
445525_23ch1,1.0,
816113_23ch1,1.0,
2191200_25ch1,1.0,
1707782_19ch1,1.0,
1603688_19ch1,1.0,
445437_07ch1,1.0,
295647_06ch0,1.0,
591382_19ch1,1.0,
425000_30ch1,11.0,
982617_23ch1,1.0,
519398_19ch1,1.0,
1906210_25ch1,11.0,
1576648_19ch0,1.0,
2312751_25ch0,1.0,
736026_19ch0,1.0,
306053_08ch1,1.0,
417923_23ch0,1.0,
246511_19ch0,1.0,
2062874_20ch1,1.0,
760781_20ch1,1.0,
88431_19ch0,1.0,
1337963_25ch1,2.0,
14884_20ch1,1.0,
688004_23ch1,1.0,
150959_02ch1,1.0,
286883_02ch0,1.0,
132918_19ch0,1.0,
2230679_19ch1,1.0,
1867296_23ch0,3.0,
342942_02ch0,1.0,
210518_19ch0,1.0,
771211_25ch0,1.0,
767136_25ch1,1.0,
491951_19ch1,1.0,
2130790_25ch1,1.0,
2322871_20ch0,1.0,
1032706_20ch0,1.0,
1917617_20ch0,2.0,
2137435_20ch0,1.0,
984336_25ch1,2.0,
295795_07ch0,1.0,
2253956_19ch1,1.0,
1689948_23ch1,1.0,
73576_06ch0,1.0,
2032672_19ch0,1.0,
1483768_19ch1,1.0,
940870_19ch1,1.0,
1377895_19ch1,1.0,
160120_02ch1,1.0,
148828_23ch1,1.0,
543476_20ch0,1.0,
2002110_25ch1,1.0,
1736804_20ch1,2.0,
558387_23ch1,3.0,
255906_07ch0,2.0,
360430_08ch0,1.0,
199189_01ch0,1.0,
1141599_20ch1,1.0,
755505_20ch1,1.0,
2053554_19ch0,1.0,
1699510_25ch1,1.0,
1836395_25ch0,3.0,
1945291_23ch1,1.0,
270884_02ch1,1.0,
1692396_19ch1,1.0,
827668_19ch0,1.0,
710110_19ch1,1.0,
1751856_23ch1,1.0,
227244_20ch1,1.0,
236953_07ch1,1.0,
475657_07ch1,1.0,
227240_08ch1,1.0,
299436_08ch0,1.0,
26007_26ch1,1.0,
972465_23ch1,1.0,
1833662_20ch0,1.0,
1767726_19ch0,1.0,
130142_08ch0,1.0,
604883_23ch1,1.0,
429457_19ch0,1.0,
1559801_25ch0,11.0,
247088_01ch0,1.0,
2529481_25ch1,1.0,
260396_07ch0,1.0,
1622970_25ch0,1.0,
143181_08ch1,1.0,
1971627_23ch1,1.0,
1306623_25ch1,1.0,
2585904_25ch1,1.0,
447365_19ch0,1.0,
175596_08ch1,1.0,
2114598_25ch1,0.0,
1222179_25ch1,1.0,
420693_19ch1,1.0,
180027_06ch0,3.0,
1081942_19ch1,2.0,
1367166_19ch1,1.0,
814836_25ch1,1.0,
808199_19ch1,0.0,
638588_20ch1,0.0,
1990364_23ch1,0.0,
1198631_25ch1,1.0,
51498_19ch1,1.0,
1138597_23ch1,1.0,
2054270_25ch1,1.0,
723168_19ch0,1.0,
92207_06ch1,1.0,
366949_02ch1,1.0,
1088724_19ch1,1.0,
1853533_25ch0,1.0,
1049326_20ch1,1.0,
2024105_19ch0,1.0,
1933619_23ch1,1.0,
1378712_25ch1,1.0,
1904120_20ch0,1.0,
2428565_25ch0,1.0,
1658767_19ch0,0.0,
726647_19ch1,1.0,
2149814_19ch0,1.0,
278157_08ch0,1.0,
819930_25ch0,1.0,
2353075_25ch0,1.0,
927474_23ch1,1.0,
407719_08ch1,1.0,
514011_23ch1,1.0,
1742437_19ch1,1.0,
220445_06ch0,3.0,
2131401_19ch0,1.0,
385611_06ch0,1.0,
1764461_25ch0,1.0,
427365_23ch0,1.0,
2146449_25ch0,1.0,
756051_25ch0,2.0,
243184_19ch1,1.0,
200294_19ch1,1.0,
1851636_25ch0,1.0,
1748959_23ch0,1.0,
1882449_23ch1,1.0,
983692_19ch0,1.0,
1976891_25ch1,1.0,
2035128_20ch1,1.0,
872505_19ch1,1.0,
2295266_25ch1,1.0,
1563914_25ch1,0.0,
1259350_23ch1,1.0,
924305_19ch1,1.0,
1278720_19ch0,1.0,
1298753_23ch1,1.0,
1315702_19ch0,1.0,
2202811_25ch1,1.0,
821935_25ch0,1.0,
847312_20ch0,1.0,
278446_23ch0,1.0,
158534_19ch1,1.0,
1500527_20ch1,1.0,
154501_20ch1,1.0,
246064_06ch1,1.0,
1153359_25ch0,1.0,
1649338_20ch0,2.0,
780084_19ch0,1.0,
198214_02ch1,1.0,
612100_08ch1,1.0,
11920_20ch0,1.0,
34034_26ch0,1.0,
1485966_19ch1,1.0,
835939_19ch0,1.0,
12719_20ch0,1.0,
2188416_20ch1,1.0,
2247420_25ch0,1.0,
317782_01ch1,1.0,
95338_06ch1,1.0,
210629_08ch0,1.0,
1391692_25ch1,1.0,
159009_08ch0,1.0,
2525611_25ch1,11.0,
1848919_20ch1,2.0,
580269_23ch0,1.0,
290786_06ch0,1.0,
1214090_25ch1,1.0,
1435344_25ch1,1.0,
1256385_25ch0,1.0,
1394280_23ch1,1.0,
1582448_25ch0,1.0,
198919_02ch1,1.0,
1961152_20ch1,1.0,
1772779_19ch1,1.0,
2146624_25ch1,1.0,
587555_20ch1,2.0,
1472610_25ch0,1.0,
83809_20ch1,1.0,
1765893_25ch0,0.0,
1513430_19ch1,1.0,
1710263_20ch1,1.0,
682646_23ch0,1.0,
1271128_19ch1,1.0,
150058_20ch1,1.0,
